id,song_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,time_signature,type1,uri,track_href,analysis_url,class
6V6lgegjsKlcbBcJWmIz2S,Los Dos Amigos,Los Cadetes De Linares,0.625,0.459,8,-4.83,1,0.0352,0.748,6.88e-05,0.0697,0.842,173.735,2.9827263200000003,3,audio_features,spotify:track:6V6lgegjsKlcbBcJWmIz2S,https://api.spotify.com/v1/tracks/6V6lgegjsKlcbBcJWmIz2S,https://api.spotify.com/v1/audio-analysis/6V6lgegjsKlcbBcJWmIz2S,no
2f42t2ofY9VdZo1rgWSGwO,Lo Legal,El Bebeto Y Su Banda Patria Chica,0.523,0.527,0,-3.445,1,0.0327,0.472,0.0,0.0853,0.711,199.733,3.3122829110000005,3,audio_features,spotify:track:2f42t2ofY9VdZo1rgWSGwO,https://api.spotify.com/v1/tracks/2f42t2ofY9VdZo1rgWSGwO,https://api.spotify.com/v1/audio-analysis/2f42t2ofY9VdZo1rgWSGwO,no
7FgLx7CNxdhLMbHXQFdarp,Popurrí Ranchero - En Vivo,Banda MS de Sergio Lizárraga,0.57,0.412,5,-8.186,1,0.0718,0.739,2.01e-06,0.813,0.916,113.305,8.617289009,3,audio_features,spotify:track:7FgLx7CNxdhLMbHXQFdarp,https://api.spotify.com/v1/tracks/7FgLx7CNxdhLMbHXQFdarp,https://api.spotify.com/v1/audio-analysis/7FgLx7CNxdhLMbHXQFdarp,no
6X3uMhKVvCXhVxuUql4Vlh,Actos De Un Tonto,Conjunto Primavera,0.701,0.713,7,-5.429,1,0.0261,0.0555,0.0,0.0953,0.664,119.931,3.7989593110000004,4,audio_features,spotify:track:6X3uMhKVvCXhVxuUql4Vlh,https://api.spotify.com/v1/tracks/6X3uMhKVvCXhVxuUql4Vlh,https://api.spotify.com/v1/audio-analysis/6X3uMhKVvCXhVxuUql4Vlh,no
2F7jxP3bX0zUxDuGzSjcsM,"Después de Ti, ¿Quién?",La Adictiva Banda San José de Mesillas,0.687,0.548,2,-3.902,0,0.0297,0.58,2.32e-06,0.121,0.583,121.99,3.9416288310000005,4,audio_features,spotify:track:2F7jxP3bX0zUxDuGzSjcsM,https://api.spotify.com/v1/tracks/2F7jxP3bX0zUxDuGzSjcsM,https://api.spotify.com/v1/audio-analysis/2F7jxP3bX0zUxDuGzSjcsM,no
3YLZE6B8KTT0kYHL3ovVwA,Mi Enemigo El Amor,Pancho Barraza,0.469,0.561,4,-5.884,1,0.0501,0.199,0.0,0.204,0.663,120.005,3.8778108880000004,3,audio_features,spotify:track:3YLZE6B8KTT0kYHL3ovVwA,https://api.spotify.com/v1/tracks/3YLZE6B8KTT0kYHL3ovVwA,https://api.spotify.com/v1/audio-analysis/3YLZE6B8KTT0kYHL3ovVwA,no
20NJvnEVfiinje8E8Y1di3,Un Viejo Amor,Los Cadetes De Linares,0.828,0.492,8,-6.915,1,0.0358,0.345,0.0,0.0467,0.701,111.169,2.67872024,4,audio_features,spotify:track:20NJvnEVfiinje8E8Y1di3,https://api.spotify.com/v1/tracks/20NJvnEVfiinje8E8Y1di3,https://api.spotify.com/v1/audio-analysis/20NJvnEVfiinje8E8Y1di3,no
3D3W7rDsuJIAtjInwh6Moc,Hasta la Miel Amarga (feat. Grupo Firme),"Luis Angel ""El Flaco""",0.573,0.424,8,-5.192,1,0.0388,0.433,0.0,0.104,0.749,135.154,4.306019452,4,audio_features,spotify:track:3D3W7rDsuJIAtjInwh6Moc,https://api.spotify.com/v1/tracks/3D3W7rDsuJIAtjInwh6Moc,https://api.spotify.com/v1/audio-analysis/3D3W7rDsuJIAtjInwh6Moc,no
0uYmSZoLXmxBkvsH4jGQRY,Disculpe Usted,"Sergio Vega ""El Shaka""",0.664,0.498,0,-4.555,1,0.0661,0.605,0.0,0.089,0.966,156.799,3.00072668,3,audio_features,spotify:track:0uYmSZoLXmxBkvsH4jGQRY,https://api.spotify.com/v1/tracks/0uYmSZoLXmxBkvsH4jGQRY,https://api.spotify.com/v1/audio-analysis/0uYmSZoLXmxBkvsH4jGQRY,no
4d1eoP4h6gHrw627xaoN1y,Una Página Más - En Vivo,Pesado,0.418,0.473,8,-6.409,1,0.0399,0.231,0.0,0.716,0.745,169.652,3.6709567510000003,4,audio_features,spotify:track:4d1eoP4h6gHrw627xaoN1y,https://api.spotify.com/v1/tracks/4d1eoP4h6gHrw627xaoN1y,https://api.spotify.com/v1/audio-analysis/4d1eoP4h6gHrw627xaoN1y,no
6wrUBvGFZYeOycORjHO0AM,Sentimental,Joan Sebastian,0.719,0.46,8,-5.827,1,0.0332,0.891,7.81e-05,0.081,0.881,108.479,2.7919725050000004,4,audio_features,spotify:track:6wrUBvGFZYeOycORjHO0AM,https://api.spotify.com/v1/tracks/6wrUBvGFZYeOycORjHO0AM,https://api.spotify.com/v1/audio-analysis/6wrUBvGFZYeOycORjHO0AM,no
0smNhvm21KgOkfrdaEaZqy,Puño De Tierra Aka Un Puño De Tierra,Ramon Ayala Y Sus Bravos Del Norte,0.547,0.581,9,-11.637,1,0.352,0.128,1.52e-05,0.0367,0.842,207.553,3.795192569,4,audio_features,spotify:track:0smNhvm21KgOkfrdaEaZqy,https://api.spotify.com/v1/tracks/0smNhvm21KgOkfrdaEaZqy,https://api.spotify.com/v1/audio-analysis/0smNhvm21KgOkfrdaEaZqy,no
5QFuPzUEkWsTszwYyswsbB,Volvere A Amar,Valentín Elizalde,0.821,0.479,3,-6.599,1,0.0322,0.355,0.00116,0.0618,0.957,112.041,3.8527437200000003,4,audio_features,spotify:track:5QFuPzUEkWsTszwYyswsbB,https://api.spotify.com/v1/tracks/5QFuPzUEkWsTszwYyswsbB,https://api.spotify.com/v1/audio-analysis/5QFuPzUEkWsTszwYyswsbB,no
5iuGn3RXvfvHIyIe8fyxBE,Se Murió De Amor,Bobby Pulido,0.527,0.696,0,-3.386,1,0.0428,0.392,0.0,0.0907,0.817,159.771,3.1047287600000004,4,audio_features,spotify:track:5iuGn3RXvfvHIyIe8fyxBE,https://api.spotify.com/v1/tracks/5iuGn3RXvfvHIyIe8fyxBE,https://api.spotify.com/v1/audio-analysis/5iuGn3RXvfvHIyIe8fyxBE,no
06WecehO0wgP8jJIoCURKl,Algo De Mí,Conjunto Primavera,0.651,0.807,10,-2.437,1,0.0327,0.457,0.0,0.214,0.865,92.154,3.9409621510000004,4,audio_features,spotify:track:06WecehO0wgP8jJIoCURKl,https://api.spotify.com/v1/tracks/06WecehO0wgP8jJIoCURKl,https://api.spotify.com/v1/audio-analysis/06WecehO0wgP8jJIoCURKl,no
3WWOgwKCsqi5GCO5eRoen0,Cuál Adiós,Banda Clave Nueva De Max Peraza,0.553,0.572,7,-5.666,0,0.0363,0.395,1.22e-06,0.0756,0.894,200.008,3.4931865290000004,4,audio_features,spotify:track:3WWOgwKCsqi5GCO5eRoen0,https://api.spotify.com/v1/tracks/3WWOgwKCsqi5GCO5eRoen0,https://api.spotify.com/v1/audio-analysis/3WWOgwKCsqi5GCO5eRoen0,no
1VTmlCO0jODdzh0m9i1Q0d,Perdedor,Intocable,0.626,0.441,9,-11.879,1,0.0457,0.221,2.4e-06,0.0735,0.752,123.982,4.334536689,4,audio_features,spotify:track:1VTmlCO0jODdzh0m9i1Q0d,https://api.spotify.com/v1/tracks/1VTmlCO0jODdzh0m9i1Q0d,https://api.spotify.com/v1/audio-analysis/1VTmlCO0jODdzh0m9i1Q0d,no
4yKC4OVtG5Z9nIX98r7SQp,Que Sea,Joan Sebastian,0.781,0.693,0,-3.558,1,0.0308,0.701,4.45e-06,0.156,0.939,97.074,2.841840169,4,audio_features,spotify:track:4yKC4OVtG5Z9nIX98r7SQp,https://api.spotify.com/v1/tracks/4yKC4OVtG5Z9nIX98r7SQp,https://api.spotify.com/v1/audio-analysis/4yKC4OVtG5Z9nIX98r7SQp,no
0KHDthR0XvPoeJaqBc7Sg5,Ya Te Perdí La Fe,La Arrolladora Banda El Limón De Rene Camacho,0.757,0.512,0,-6.249,1,0.0516,0.722,1.23e-06,0.0682,0.97,149.888,2.450932351,3,audio_features,spotify:track:0KHDthR0XvPoeJaqBc7Sg5,https://api.spotify.com/v1/tracks/0KHDthR0XvPoeJaqBc7Sg5,https://api.spotify.com/v1/audio-analysis/0KHDthR0XvPoeJaqBc7Sg5,no
5O4eVNx9CpTxGLoyLmqn7P,Soy Así,Valentín Elizalde,0.661,0.367,5,-8.552,1,0.0482,0.604,0.0,0.0916,0.838,174.059,3.5896217910000003,4,audio_features,spotify:track:5O4eVNx9CpTxGLoyLmqn7P,https://api.spotify.com/v1/tracks/5O4eVNx9CpTxGLoyLmqn7P,https://api.spotify.com/v1/audio-analysis/5O4eVNx9CpTxGLoyLmqn7P,no
7zMA0QdDkTnpTOZRMkhLMJ,A Mi Me Interesa,El Komander,0.582,0.446,11,-6.248,1,0.0351,0.268,0.0,0.224,0.685,142.153,3.1547797610000003,3,audio_features,spotify:track:7zMA0QdDkTnpTOZRMkhLMJ,https://api.spotify.com/v1/tracks/7zMA0QdDkTnpTOZRMkhLMJ,https://api.spotify.com/v1/audio-analysis/7zMA0QdDkTnpTOZRMkhLMJ,no
7a5msYrIHJ1bx7pTLKVbZ9,Laurita Garza,Los Invasores De Nuevo León,0.724,0.353,10,-11.453,1,0.0485,0.169,0.0,0.0505,0.824,95.186,3.1969472710000004,1,audio_features,spotify:track:7a5msYrIHJ1bx7pTLKVbZ9,https://api.spotify.com/v1/tracks/7a5msYrIHJ1bx7pTLKVbZ9,https://api.spotify.com/v1/audio-analysis/7a5msYrIHJ1bx7pTLKVbZ9,no
4lac6b0JIjh4hQiW9IGKea,Quién Es Usted,"Sergio Vega ""El Shaka""",0.576,0.563,0,-2.819,1,0.0291,0.161,3.84e-06,0.144,0.485,148.263,3.5547377600000005,4,audio_features,spotify:track:4lac6b0JIjh4hQiW9IGKea,https://api.spotify.com/v1/tracks/4lac6b0JIjh4hQiW9IGKea,https://api.spotify.com/v1/audio-analysis/4lac6b0JIjh4hQiW9IGKea,no
3BwabPHcwg7jotkO7YOcJ2,A chillar a otra parte,Pesado,0.466,0.768,0,-7.267,1,0.106,0.214,0.0,0.0792,0.943,168.446,3.3427335200000003,4,audio_features,spotify:track:3BwabPHcwg7jotkO7YOcJ2,https://api.spotify.com/v1/tracks/3BwabPHcwg7jotkO7YOcJ2,https://api.spotify.com/v1/audio-analysis/3BwabPHcwg7jotkO7YOcJ2,no
5EQDA6xM2wUfrKOoT6QoRn,Cuánto A Que Te Olvido,Banda Los Sebastianes,0.746,0.446,3,-5.845,1,0.0371,0.263,0.0,0.0826,0.96,132.074,3.39206784,3,audio_features,spotify:track:5EQDA6xM2wUfrKOoT6QoRn,https://api.spotify.com/v1/tracks/5EQDA6xM2wUfrKOoT6QoRn,https://api.spotify.com/v1/audio-analysis/5EQDA6xM2wUfrKOoT6QoRn,no
29qY2kVjH6wtaoD5cj09q7,Se Me Canso El Corazon,La Arrolladora Banda El Limón De Rene Camacho,0.579,0.667,8,-7.04,1,0.0264,0.187,0.0,0.0504,0.968,111.773,3.1482796310000003,4,audio_features,spotify:track:29qY2kVjH6wtaoD5cj09q7,https://api.spotify.com/v1/tracks/29qY2kVjH6wtaoD5cj09q7,https://api.spotify.com/v1/audio-analysis/29qY2kVjH6wtaoD5cj09q7,no
0QQROQYcXIlFobzckwOdBx,Un loco solitario,Banda Pequeños Musical,0.919,0.471,2,-9.633,1,0.0463,0.336,2.58e-06,0.079,0.965,112.371,3.214280951,4,audio_features,spotify:track:0QQROQYcXIlFobzckwOdBx,https://api.spotify.com/v1/tracks/0QQROQYcXIlFobzckwOdBx,https://api.spotify.com/v1/audio-analysis/0QQROQYcXIlFobzckwOdBx,no
6s7vMcobBJB7W1WMBDjfWs,Amor Limosnero,Joan Sebastian,0.711,0.399,2,-6.909,1,0.0441,0.702,5.42e-06,0.243,0.965,107.795,3.6770235390000003,4,audio_features,spotify:track:6s7vMcobBJB7W1WMBDjfWs,https://api.spotify.com/v1/tracks/6s7vMcobBJB7W1WMBDjfWs,https://api.spotify.com/v1/audio-analysis/6s7vMcobBJB7W1WMBDjfWs,no
2tyKgPRebzOFzUguy7taHP,Si Yo Fuera Él,Cardenales De Nuevo León,0.652,0.402,9,-6.911,1,0.0287,0.689,8.84e-06,0.138,0.93,99.033,2.698270631,4,audio_features,spotify:track:2tyKgPRebzOFzUguy7taHP,https://api.spotify.com/v1/tracks/2tyKgPRebzOFzUguy7taHP,https://api.spotify.com/v1/audio-analysis/2tyKgPRebzOFzUguy7taHP,no
70w1mwTod6NgCNV6e7ZlIQ,Cada Vez Te Extraño Más,Grupo Firme,0.358,0.465,10,-7.384,1,0.0433,0.655,0.0,0.155,0.535,87.706,4.178183562,4,audio_features,spotify:track:70w1mwTod6NgCNV6e7ZlIQ,https://api.spotify.com/v1/tracks/70w1mwTod6NgCNV6e7ZlIQ,https://api.spotify.com/v1/audio-analysis/70w1mwTod6NgCNV6e7ZlIQ,no
4dmOQs3LUlmxGenu1GxogE,La Número 20,"Sergio Vega ""El Shaka""",0.69,0.577,8,-4.015,1,0.0474,0.439,0.0,0.0462,0.969,153.197,2.8140562800000004,3,audio_features,spotify:track:4dmOQs3LUlmxGenu1GxogE,https://api.spotify.com/v1/tracks/4dmOQs3LUlmxGenu1GxogE,https://api.spotify.com/v1/audio-analysis/4dmOQs3LUlmxGenu1GxogE,no
3t4BZRyfrZGgICZGyNewyi,Eres Mi Droga,Intocable,0.636,0.704,7,-9.88,0,0.0849,0.228,1.17e-06,0.068,0.964,188.184,3.4538524090000005,4,audio_features,spotify:track:3t4BZRyfrZGgICZGyNewyi,https://api.spotify.com/v1/tracks/3t4BZRyfrZGgICZGyNewyi,https://api.spotify.com/v1/audio-analysis/3t4BZRyfrZGgICZGyNewyi,no
7wLxUIRidKDDIOBmq0TSyl,Un Rinconcito en el Cielo,Julio Preciado Y Su Banda Perla Del Pacifico,0.9,0.555,5,-8.68,0,0.0492,0.488,0.0356,0.164,0.972,109.983,3.5900718000000005,4,audio_features,spotify:track:7wLxUIRidKDDIOBmq0TSyl,https://api.spotify.com/v1/tracks/7wLxUIRidKDDIOBmq0TSyl,https://api.spotify.com/v1/audio-analysis/7wLxUIRidKDDIOBmq0TSyl,no
7JKPv7gpFkehGjpFrZJevo,El Rey De Mil Coronas,Lalo Mora,0.908,0.675,2,-7.305,1,0.132,0.141,3.28e-05,0.0781,0.559,122.913,3.17273012,3,audio_features,spotify:track:7JKPv7gpFkehGjpFrZJevo,https://api.spotify.com/v1/tracks/7JKPv7gpFkehGjpFrZJevo,https://api.spotify.com/v1/audio-analysis/7JKPv7gpFkehGjpFrZJevo,no
7cfpUwXVmVNwi0e0lKkII3,Te Quiero Así,Valentín Elizalde,0.628,0.554,5,-5.517,1,0.104,0.643,0.0,0.0756,0.973,188.098,2.850507009,4,audio_features,spotify:track:7cfpUwXVmVNwi0e0lKkII3,https://api.spotify.com/v1/tracks/7cfpUwXVmVNwi0e0lKkII3,https://api.spotify.com/v1/audio-analysis/7cfpUwXVmVNwi0e0lKkII3,no
1WHfJ4DYMdBCqpO9D0SWPT,Nomás Este Rey - Bonus Track,Luis Alfonso Partida El Yaki,0.728,0.385,10,-6.52,1,0.0364,0.561,2.22e-06,0.0571,0.922,139.922,3.614122281,3,audio_features,spotify:track:1WHfJ4DYMdBCqpO9D0SWPT,https://api.spotify.com/v1/tracks/1WHfJ4DYMdBCqpO9D0SWPT,https://api.spotify.com/v1/audio-analysis/1WHfJ4DYMdBCqpO9D0SWPT,no
51RcAoNIqe0G3284yxT8G0,Solo Un Dia (Ahora Te Amo),Adan Romero,0.692,0.377,5,-7.128,1,0.0497,0.522,0.0,0.0965,0.939,153.495,3.3916178310000005,4,audio_features,spotify:track:51RcAoNIqe0G3284yxT8G0,https://api.spotify.com/v1/tracks/51RcAoNIqe0G3284yxT8G0,https://api.spotify.com/v1/audio-analysis/51RcAoNIqe0G3284yxT8G0,no
282WLYbREuPDYoaxGVRRmn,Se Me Sigue Notando,Chuy Lizarraga y Su Banda Tierra Sinaloense,0.797,0.472,2,-3.478,1,0.0428,0.494,0.000208,0.0422,0.965,129.959,3.5814049600000004,3,audio_features,spotify:track:282WLYbREuPDYoaxGVRRmn,https://api.spotify.com/v1/tracks/282WLYbREuPDYoaxGVRRmn,https://api.spotify.com/v1/audio-analysis/282WLYbREuPDYoaxGVRRmn,no
75vBz6v4IrakqmnqNTdnE0,Eslabón Por Eslabón,Los Invasores De Nuevo León,0.871,0.553,3,-10.385,1,0.0598,0.118,5.06e-05,0.0404,0.963,112.313,3.046510929,4,audio_features,spotify:track:75vBz6v4IrakqmnqNTdnE0,https://api.spotify.com/v1/tracks/75vBz6v4IrakqmnqNTdnE0,https://api.spotify.com/v1/audio-analysis/75vBz6v4IrakqmnqNTdnE0,no
1cvuESXANPuTV27IFPRtPu,No Hay Novedad,Los Cadetes De Linares,0.517,0.433,8,-8.817,1,0.0655,0.574,0.0,0.121,0.89,184.027,3.0791782490000004,4,audio_features,spotify:track:1cvuESXANPuTV27IFPRtPu,https://api.spotify.com/v1/tracks/1cvuESXANPuTV27IFPRtPu,https://api.spotify.com/v1/audio-analysis/1cvuESXANPuTV27IFPRtPu,no
1slFp8QjFaeCR2AmC6EUx7,Mi Complemento,Los Huracanes del Norte,0.546,0.309,3,-17.473,1,0.0892,0.0407,0.0,0.0651,0.624,157.012,3.3615838970000005,3,audio_features,spotify:track:1slFp8QjFaeCR2AmC6EUx7,https://api.spotify.com/v1/tracks/1slFp8QjFaeCR2AmC6EUx7,https://api.spotify.com/v1/audio-analysis/1slFp8QjFaeCR2AmC6EUx7,no
4dKY6JFNvj2yWzENIL1P6s,Yo Ya No Vuelvo Contigo - En Vivo,Lenin Ramírez,0.644,0.35,4,-5.924,0,0.0783,0.784,0.0,0.104,0.541,118.206,4.007696819,1,audio_features,spotify:track:4dKY6JFNvj2yWzENIL1P6s,https://api.spotify.com/v1/tracks/4dKY6JFNvj2yWzENIL1P6s,https://api.spotify.com/v1/audio-analysis/4dKY6JFNvj2yWzENIL1P6s,no
1QHZkNm7jcSrvtFPwnB0zK,Tres Botellas,Los Plebes del Rancho de Ariel Camacho,0.646,0.668,10,-3.413,1,0.0303,0.487,0.0,0.0811,0.742,145.077,3.329616591,3,audio_features,spotify:track:1QHZkNm7jcSrvtFPwnB0zK,https://api.spotify.com/v1/tracks/1QHZkNm7jcSrvtFPwnB0zK,https://api.spotify.com/v1/audio-analysis/1QHZkNm7jcSrvtFPwnB0zK,no
6xZj5aBgw2UqQxVG1Jj2LD,Despreciado,Lupillo Rivera,0.54,0.382,3,-6.481,1,0.108,0.701,9.18e-06,0.253,0.94,165.974,2.8413901600000004,3,audio_features,spotify:track:6xZj5aBgw2UqQxVG1Jj2LD,https://api.spotify.com/v1/tracks/6xZj5aBgw2UqQxVG1Jj2LD,https://api.spotify.com/v1/audio-analysis/6xZj5aBgw2UqQxVG1Jj2LD,no
3mFqOvXj4w2rh8pAlacsHv,Que Solo Estoy Sin Ti,Banda El Recodo,0.519,0.381,0,-10.269,1,0.0315,0.522,0.0,0.184,0.627,92.167,3.65140636,4,audio_features,spotify:track:3mFqOvXj4w2rh8pAlacsHv,https://api.spotify.com/v1/tracks/3mFqOvXj4w2rh8pAlacsHv,https://api.spotify.com/v1/audio-analysis/3mFqOvXj4w2rh8pAlacsHv,no
6CRRlfXDdhsL6vih3J5xco,En Definitiva,Alfredo Olivas,0.682,0.669,9,-4.509,1,0.0399,0.304,0.0,0.0953,0.617,140.023,3.6045220890000005,3,audio_features,spotify:track:6CRRlfXDdhsL6vih3J5xco,https://api.spotify.com/v1/tracks/6CRRlfXDdhsL6vih3J5xco,https://api.spotify.com/v1/audio-analysis/6CRRlfXDdhsL6vih3J5xco,no
7eensGADN6jTkmrtPPFcBO,Enhorabuena,Fidel Rueda,0.852,0.292,4,-6.724,1,0.048,0.632,1.11e-06,0.114,0.954,140.006,3.2438482090000003,4,audio_features,spotify:track:7eensGADN6jTkmrtPPFcBO,https://api.spotify.com/v1/tracks/7eensGADN6jTkmrtPPFcBO,https://api.spotify.com/v1/audio-analysis/7eensGADN6jTkmrtPPFcBO,no
33XISWpHJRbAvFSMW1y44A,Me Sobrabas Tú,Banda Los Recoditos,0.729,0.507,0,-4.94,1,0.0486,0.698,0.0,0.26,0.961,154.926,3.0331773290000004,3,audio_features,spotify:track:33XISWpHJRbAvFSMW1y44A,https://api.spotify.com/v1/tracks/33XISWpHJRbAvFSMW1y44A,https://api.spotify.com/v1/audio-analysis/33XISWpHJRbAvFSMW1y44A,no
38ZO7Ls8eoaeuV9L0yPxiI,Dos Botellas De Mezcal,Miguel Y Miguel,0.69,0.511,9,-6.996,1,0.0292,0.499,0.0,0.263,0.909,105.782,3.2711820890000003,3,audio_features,spotify:track:38ZO7Ls8eoaeuV9L0yPxiI,https://api.spotify.com/v1/tracks/38ZO7Ls8eoaeuV9L0yPxiI,https://api.spotify.com/v1/audio-analysis/38ZO7Ls8eoaeuV9L0yPxiI,no
6E5gZOwEMVED0hNBeaTu9k,Aguanta Corazón,Los Invasores De Nuevo León,0.883,0.5,8,-11.129,1,0.319,0.183,3.1e-05,0.0994,0.963,104.328,2.2784955690000004,4,audio_features,spotify:track:6E5gZOwEMVED0hNBeaTu9k,https://api.spotify.com/v1/tracks/6E5gZOwEMVED0hNBeaTu9k,https://api.spotify.com/v1/audio-analysis/6E5gZOwEMVED0hNBeaTu9k,no
3hqlTqu571M1MqRWX6ZX0x,Tragos Amargos,Ramon Ayala Y Sus Bravos Del Norte,0.715,0.262,0,-12.689,1,0.123,0.406,1.82e-06,0.159,0.546,78.733,2.687603751,3,audio_features,spotify:track:3hqlTqu571M1MqRWX6ZX0x,https://api.spotify.com/v1/tracks/3hqlTqu571M1MqRWX6ZX0x,https://api.spotify.com/v1/audio-analysis/3hqlTqu571M1MqRWX6ZX0x,no
53Q4LSEcfwB1pATAD0Xkyt,Chalito,Calibre 50,0.718,0.74,0,-4.192,1,0.0341,0.398,0.0,0.269,0.97,122.538,2.3551637690000002,1,audio_features,spotify:track:53Q4LSEcfwB1pATAD0Xkyt,https://api.spotify.com/v1/tracks/53Q4LSEcfwB1pATAD0Xkyt,https://api.spotify.com/v1/audio-analysis/53Q4LSEcfwB1pATAD0Xkyt,no
12M4PzpcGsn49aJvxkaadh,Ignoraste Mis Lágrimas,Pancho Barraza,0.441,0.544,2,-7.818,1,0.0413,0.385,3.25e-06,0.162,0.898,83.461,2.9162916580000005,4,audio_features,spotify:track:12M4PzpcGsn49aJvxkaadh,https://api.spotify.com/v1/tracks/12M4PzpcGsn49aJvxkaadh,https://api.spotify.com/v1/audio-analysis/12M4PzpcGsn49aJvxkaadh,no
64iXvXF27Kf02B2Q6Wdr9N,La Farsante,Carin Leon,0.444,0.426,2,-2.861,1,0.0439,0.539,0.0,0.0544,0.826,204.197,3.5981052940000002,3,audio_features,spotify:track:64iXvXF27Kf02B2Q6Wdr9N,https://api.spotify.com/v1/tracks/64iXvXF27Kf02B2Q6Wdr9N,https://api.spotify.com/v1/audio-analysis/64iXvXF27Kf02B2Q6Wdr9N,no
4UiaP0wBuy9N9voD91OZOg,Palabra de Hombre,El Fantasma,0.575,0.374,8,-2.707,1,0.0346,0.535,0.0,0.178,0.563,79.123,3.2683820330000004,4,audio_features,spotify:track:4UiaP0wBuy9N9voD91OZOg,https://api.spotify.com/v1/tracks/4UiaP0wBuy9N9voD91OZOg,https://api.spotify.com/v1/audio-analysis/4UiaP0wBuy9N9voD91OZOg,no
3LV4lHJfAiQeprF21jDJec,Compárame,La Arrolladora Banda El Limón De Rene Camacho,0.593,0.488,0,-5.515,1,0.0407,0.644,0.0204,0.135,0.954,156.173,3.763858609,4,audio_features,spotify:track:3LV4lHJfAiQeprF21jDJec,https://api.spotify.com/v1/tracks/3LV4lHJfAiQeprF21jDJec,https://api.spotify.com/v1/audio-analysis/3LV4lHJfAiQeprF21jDJec,no
7j1QFpuzNIlQimicDGIb2P,Cómo Te Llamas Paloma,Cardenales De Nuevo León,0.84,0.64,7,-5.557,1,0.038,0.0781,0.000203,0.101,0.609,99.995,3.3865177290000004,4,audio_features,spotify:track:7j1QFpuzNIlQimicDGIb2P,https://api.spotify.com/v1/tracks/7j1QFpuzNIlQimicDGIb2P,https://api.spotify.com/v1/audio-analysis/7j1QFpuzNIlQimicDGIb2P,no
6uXR7oitl7kvlavDicsK46,Basta Ya,Conjunto Primavera,0.722,0.757,0,-4.487,1,0.0738,0.447,1.79e-05,0.129,0.84,110.029,3.4060681200000005,4,audio_features,spotify:track:6uXR7oitl7kvlavDicsK46,https://api.spotify.com/v1/tracks/6uXR7oitl7kvlavDicsK46,https://api.spotify.com/v1/audio-analysis/6uXR7oitl7kvlavDicsK46,no
4cqK9ZrhqmpTuL1HcMRIhJ,Cuando Nadie Te Quiera,Los Baron De Apodaca,0.672,0.485,5,-6.148,1,0.0333,0.316,0.0,0.107,0.739,102.76,3.3369500710000004,4,audio_features,spotify:track:4cqK9ZrhqmpTuL1HcMRIhJ,https://api.spotify.com/v1/tracks/4cqK9ZrhqmpTuL1HcMRIhJ,https://api.spotify.com/v1/audio-analysis/4cqK9ZrhqmpTuL1HcMRIhJ,no
6GTX6TGcHEWHoxHXPSVbJ2,Hermosa Experiencia,Banda MS de Sergio Lizárraga,0.836,0.575,8,-6.109,1,0.0441,0.452,2.29e-05,0.0585,0.977,112.509,2.558267831,3,audio_features,spotify:track:6GTX6TGcHEWHoxHXPSVbJ2,https://api.spotify.com/v1/tracks/6GTX6TGcHEWHoxHXPSVbJ2,https://api.spotify.com/v1/audio-analysis/6GTX6TGcHEWHoxHXPSVbJ2,no
781lqqMzOTUPNl21JdgaLS,Tú Ya Eres Cosa Del Pasado,Fidel Rueda,0.729,0.424,10,-4.869,1,0.0352,0.605,5.58e-06,0.147,0.806,131.857,2.9036080710000003,4,audio_features,spotify:track:781lqqMzOTUPNl21JdgaLS,https://api.spotify.com/v1/tracks/781lqqMzOTUPNl21JdgaLS,https://api.spotify.com/v1/audio-analysis/781lqqMzOTUPNl21JdgaLS,no
31gRnzSEtKgO8kLN7ZGUxz,Playa Sola,Los Invasores De Nuevo León,0.777,0.747,2,-6.465,1,0.0289,0.192,0.000106,0.0513,0.964,105.36,2.8745074890000004,4,audio_features,spotify:track:31gRnzSEtKgO8kLN7ZGUxz,https://api.spotify.com/v1/tracks/31gRnzSEtKgO8kLN7ZGUxz,https://api.spotify.com/v1/audio-analysis/31gRnzSEtKgO8kLN7ZGUxz,no
2QwMXe5zbqymDZGYsMDVqZ,Me La Avente,Carin Leon,0.723,0.48,11,-4.1,0,0.0326,0.557,0.0,0.0705,0.909,144.533,2.5967686010000004,3,audio_features,spotify:track:2QwMXe5zbqymDZGYsMDVqZ,https://api.spotify.com/v1/tracks/2QwMXe5zbqymDZGYsMDVqZ,https://api.spotify.com/v1/audio-analysis/2QwMXe5zbqymDZGYsMDVqZ,no
2fKafjPt7Pkl2WXPhOy9gM,Compré Una Cantina,Cardenales De Nuevo León,0.808,0.709,2,-6.091,1,0.0442,0.152,0.000241,0.0707,0.853,99.02,2.657836489,4,audio_features,spotify:track:2fKafjPt7Pkl2WXPhOy9gM,https://api.spotify.com/v1/tracks/2fKafjPt7Pkl2WXPhOy9gM,https://api.spotify.com/v1/audio-analysis/2fKafjPt7Pkl2WXPhOy9gM,no
